market_id,tailend_start,avg_annualized_vol_post_tailend,n_prices_post_tailend
578656,2025-09-09 06:40:05+00:00,0.31609947911581876,15
580854,2025-09-03 09:00:20+00:00,0.3157677205940763,81
531261,2025-03-28 15:00:05+00:00,0.3154411901650254,295
561418,2025-07-09 19:40:08+00:00,0.3154135367594693,226
575373,2025-08-18 18:00:02+00:00,0.31497872839886004,61
502191,2024-06-08 23:40:03+00:00,0.3143876887571964,117
564197,2025-07-23 08:40:09+00:00,0.3142213813520962,374
571935,2025-09-24 21:40:08+00:00,0.31396397953372135,382
572776,2025-08-07 23:40:09+00:00,0.31392007865965044,329
547260,2025-06-11 15:00:08+00:00,0.31377166493038544,17
547258,2025-06-11 15:00:08+00:00,0.3136935576966876,14
253510,2023-12-30 21:00:02+00:00,0.31349501974367916,528
514213,2024-11-27 20:40:03+00:00,0.31321353643733174,99
541824,2025-05-07 00:00:05+00:00,0.31247323445500663,184
546096,2025-05-25 18:00:07+00:00,0.3121021992834158,301
251795,2023-07-13 09:20:02+00:00,0.3119045353562936,496
549848,2025-06-06 15:00:06+00:00,0.3118574000862789,60
537262,2025-05-03 06:00:07+00:00,0.3116635518018569,38
572716,2025-08-15 23:20:04+00:00,0.3110028119818789,289
542138,2025-05-07 06:40:06+00:00,0.31079124445369627,73
510536,2024-10-27 06:20:02+00:00,0.3107114569927875,148
252588,2023-10-16 04:20:02+00:00,0.3102342038687265,223
564662,2025-07-18 03:40:07+00:00,0.3101894712054481,389
535702,2025-04-13 21:00:06+00:00,0.31012499129224663,28
544854,2025-06-12 06:00:07+00:00,0.3100622442373304,135
530875,2025-03-26 23:00:06+00:00,0.31002456918505,278
529221,2025-03-22 10:40:05+00:00,0.30986379000786596,282
549364,2025-06-03 08:40:06+00:00,0.309484504397927,81
557927,2025-07-11 13:20:09+00:00,0.3089831018274015,59
581824,2025-08-27 02:00:09+00:00,0.30894188691352703,102
531355,2025-03-27 09:00:05+00:00,0.30858661045614333,396
571906,2025-08-06 22:40:02+00:00,0.3078709916868598,61
585006,2025-09-11 17:00:22+00:00,0.307808224142814,57
532879,2025-04-02 00:00:06+00:00,0.3075118749820772,47
515394,2024-12-12 19:00:04+00:00,0.30705414040204965,57
526931,2025-03-06 11:20:05+00:00,0.3070458018783103,337
572821,2025-08-06 22:40:02+00:00,0.3068919022806668,332
541554,2025-07-26 15:00:09+00:00,0.30639974604238146,202
587277,2025-09-05 19:20:03+00:00,0.30633403593694025,168
506768,2024-09-11 18:40:01+00:00,0.3060776371700344,57
569298,2025-08-08 08:00:12+00:00,0.3059972456045864,120
565951,2025-08-05 21:40:09+00:00,0.30583117783664737,76
558883,2025-07-10 12:20:08+00:00,0.3058039544527358,411
515389,2024-12-16 23:00:03+00:00,0.30564891196611416,304
539251,2025-04-24 02:00:06+00:00,0.30558116938339197,197
530450,2025-03-26 14:40:06+00:00,0.3053900880452366,281
567075,2025-08-26 17:40:06+00:00,0.30536814259453465,139
251683,2023-07-07 20:00:02+00:00,0.30534890624943145,512
566659,2025-07-24 01:20:09+00:00,0.30527713864189343,372
551660,2025-06-12 21:00:07+00:00,0.3050679703454778,43
541565,2025-06-17 06:00:07+00:00,0.3049332072312461,266
555789,2025-06-29 03:00:07+00:00,0.3048626460722344,246
544843,2025-06-12 06:00:07+00:00,0.30390153627143446,157
504726,2024-08-09 19:00:02+00:00,0.3036950031930253,65
544935,2025-05-19 12:00:05+00:00,0.3034765066520791,104
248657,2023-04-05 02:00:36+00:00,0.30315857857039624,245
584987,2025-09-11 17:00:21+00:00,0.3025159845153658,57
535940,2025-04-23 21:00:06+00:00,0.30220561073347885,32
544841,2025-06-12 06:00:07+00:00,0.301899037206077,158
575387,2025-08-18 18:00:07+00:00,0.30179355964834764,61
575325,2025-08-15 06:40:05+00:00,0.30163102214474646,71
540403,2025-05-01 09:00:05+00:00,0.3013411927776396,50
506812,2024-10-02 23:00:03+00:00,0.30110501442209475,96
549677,2025-06-23 12:00:07+00:00,0.300942027746163,56
542505,2025-05-08 21:00:06+00:00,0.30061134911769105,38
541821,2025-05-07 00:00:05+00:00,0.3005503833769882,177
592190,2025-09-10 07:40:06+00:00,0.30041260427233285,61
535741,2025-06-12 21:00:07+00:00,0.3000010186857955,272
575381,2025-08-15 06:40:05+00:00,0.2995304967874733,71
544846,2025-06-12 06:00:07+00:00,0.2993479598605992,151
535739,2025-04-10 18:00:05+00:00,0.2987482845106795,35
255312,2024-03-07 22:20:02+00:00,0.29847732905082297,71
539250,2025-04-29 15:20:06+00:00,0.29844794553360504,181
572588,2025-08-06 22:40:03+00:00,0.2983986268237507,332
575431,2025-08-15 06:40:04+00:00,0.2981283701353281,71
252100,2023-08-30 07:20:02+00:00,0.2975804670864155,358
583685,2025-08-30 05:00:19+00:00,0.2975661202599169,93
544420,2025-06-12 06:00:07+00:00,0.2975208034722165,104
561638,2025-07-15 00:40:08+00:00,0.297354163080769,361
566683,2025-07-24 01:20:09+00:00,0.2971643187564003,372
550429,2025-06-07 06:00:06+00:00,0.29716254403417147,43
540160,2025-04-29 23:40:06+00:00,0.29704831057277464,269
572780,2025-08-06 22:40:05+00:00,0.29645275710428215,332
540452,2025-05-03 06:00:07+00:00,0.2963903076057334,47
503973,2024-07-24 11:20:02+00:00,0.29583034113713,78
577221,2025-08-25 08:20:04+00:00,0.29505878345071573,279
578967,2025-08-21 21:00:19+00:00,0.29504953855336047,60
578567,2025-09-15 04:20:13+00:00,0.29499409995830567,219
523412,2025-02-14 16:20:04+00:00,0.29491554579660256,394
544931,2025-05-23 21:00:06+00:00,0.2938444341003333,97
530352,2025-03-24 21:00:06+00:00,0.2937999452034897,721
559273,2025-09-17 06:20:04+00:00,0.293689718887358,213
252665,2023-11-12 14:40:02+00:00,0.29340932536209813,151
533255,2025-04-03 06:00:06+00:00,0.29332702463237803,44
531402,2025-03-28 00:00:06+00:00,0.2931036076848929,32
545831,2025-06-28 12:00:07+00:00,0.2927474324344913,133
586566,2025-09-05 02:40:02+00:00,0.29243579198132574,248
253243,2024-02-11 22:20:03+00:00,0.29205921164069304,404
541578,2025-05-10 03:00:06+00:00,0.2920580063362474,326
577225,2025-08-20 20:00:04+00:00,0.29193831762841166,292
554643,2025-06-22 21:00:07+00:00,0.29164461000760267,49
550036,2025-06-06 00:00:06+00:00,0.29155891898534925,41
558601,2025-07-06 16:40:07+00:00,0.29138314413181726,365
535704,2025-04-10 03:00:05+00:00,0.2908551502301595,34
582460,2025-08-28 19:40:03+00:00,0.29083816701449366,269
511409,2024-11-06 08:00:03+00:00,0.2907542322930938,80
580016,2025-08-26 01:00:09+00:00,0.29072348825012595,277
541563,2025-07-24 03:00:09+00:00,0.2906839943998196,206
557840,2025-07-01 00:00:08+00:00,0.29066150004803476,51
564198,2025-07-24 01:20:09+00:00,0.29061334113550735,372
548274,2025-10-21 12:00:16+00:00,0.29054086075611896,64
580084,2025-09-20 01:00:08+00:00,0.29048004003226513,205
541601,2025-08-12 12:00:14+00:00,0.29026199442295075,175
522062,2025-02-11 05:00:04+00:00,0.2898259846324774,225
566681,2025-07-24 01:20:09+00:00,0.28902431873442574,372
540089,2025-04-29 23:40:06+00:00,0.28848378278168835,182
544460,2025-05-19 12:00:05+00:00,0.2884270497107179,26
590991,2025-09-11 08:40:14+00:00,0.2874846438056372,56
502223,2024-06-07 22:40:02+00:00,0.28743777341730764,79
533625,2025-04-03 06:00:06+00:00,0.28715794400434275,143
572847,2025-08-06 22:40:11+00:00,0.2870516990535989,332
508156,2024-10-15 11:00:02+00:00,0.2869738832599404,224
572843,2025-08-08 08:00:05+00:00,0.2867261820968843,328
544858,2025-06-12 06:00:07+00:00,0.2862839153374717,135
581562,2025-08-27 18:40:17+00:00,0.28611298325712375,272
537897,2025-04-21 15:40:05+00:00,0.2858651187033385,382
569299,2025-08-08 08:00:13+00:00,0.28584362131094904,120
543594,2025-07-02 06:00:07+00:00,0.28579683323135496,145
555480,2025-06-28 12:00:07+00:00,0.2857372773240986,40
578063,2025-08-18 18:00:02+00:00,0.2856289663314811,197
542333,2025-07-01 00:00:08+00:00,0.28508373921827646,243
580083,2025-09-20 01:00:09+00:00,0.2847835839689028,205
549826,2025-06-14 18:00:07+00:00,0.2839739485282742,47
537272,2025-04-18 21:00:05+00:00,0.2835604223125232,39
253202,2023-11-29 23:20:02+00:00,0.28342310768433715,267
538780,2025-04-22 15:00:06+00:00,0.2831709487677223,80
595470,2025-09-16 22:00:09+00:00,0.28309867678828066,170
567524,2025-07-29 23:00:10+00:00,0.28275548076203116,297
515568,2024-12-18 00:00:03+00:00,0.28258828029883426,301
592655,2025-09-12 09:40:21+00:00,0.28254585983114366,227
541920,2025-05-07 15:00:06+00:00,0.282472011831845,186
505765,2024-08-26 19:20:02+00:00,0.28194169029545807,103
560343,2025-07-12 06:00:08+00:00,0.2818987520138947,406
537911,2025-04-18 21:00:05+00:00,0.2817862054238537,328
551586,2025-06-12 06:00:07+00:00,0.2815582016851829,54
566296,2025-07-23 00:20:09+00:00,0.28118181074993936,113
540174,2025-04-30 18:00:06+00:00,0.2807474692212198,51
583719,2025-08-30 13:20:09+00:00,0.2806174205154182,112
556020,2025-08-04 12:20:08+00:00,0.28046904039165493,144
532843,2025-04-01 09:00:05+00:00,0.2802863777967568,48
525853,2025-03-10 23:40:05+00:00,0.2800385820042258,89
541853,2025-05-07 00:00:05+00:00,0.2798585190983355,35
542506,2025-05-09 12:00:07+00:00,0.27968877841799283,37
578642,2025-08-21 12:40:02+00:00,0.2795417964598974,72
558610,2025-07-03 22:00:08+00:00,0.2795332029261741,275
533254,2025-04-03 06:00:06+00:00,0.27923452843402885,44
572119,2025-08-05 05:00:09+00:00,0.27899690916174397,337
561969,2025-07-10 20:40:08+00:00,0.2788098280766479,138
581823,2025-08-27 02:00:11+00:00,0.2785364587357689,102
570896,2025-08-01 17:40:09+00:00,0.2778128131756442,88
251913,2023-08-07 17:40:02+00:00,0.27754591710826837,71
563705,2025-07-16 10:00:08+00:00,0.2770376856430805,79
541825,2025-05-07 00:00:05+00:00,0.2766867081127197,185
526064,2025-03-02 07:20:05+00:00,0.2761046902490062,350
570105,2025-07-31 16:40:10+00:00,0.2760326391049323,91
533260,2025-04-03 06:00:06+00:00,0.2755183336877975,44
576206,2025-08-16 07:40:03+00:00,0.2752278177431972,161
564204,2025-08-03 19:40:09+00:00,0.27522158599388746,341
592652,2025-09-12 09:40:02+00:00,0.2750668368626762,123
564202,2025-08-03 19:40:09+00:00,0.27477432684207237,341
572585,2025-08-08 08:00:06+00:00,0.2747486700476639,328
572751,2025-08-06 22:40:06+00:00,0.27462635354542314,332
547249,2025-05-27 00:00:06+00:00,0.27436855295613916,44
252236,2023-09-15 23:20:02+00:00,0.27284429278840827,130
515096,2024-12-27 09:00:03+00:00,0.272471935618432,274
504437,2024-08-14 15:40:01+00:00,0.27207550884540577,52
557766,2025-07-11 15:00:09+00:00,0.2720608457286712,34
550940,2025-06-14 03:00:08+00:00,0.2719775163024469,57
558580,2025-07-03 22:00:08+00:00,0.27182237285319066,235
566691,2025-10-27 21:20:09+00:00,0.27173793421466413,96
537604,2025-04-18 21:00:05+00:00,0.2716560205529956,47
548754,2025-06-13 12:00:08+00:00,0.271417498236095,30
554535,2025-06-23 12:00:07+00:00,0.2712446789484969,48
535710,2025-04-29 12:00:05+00:00,0.270675937742397,91
541862,2025-05-07 00:00:05+00:00,0.2702634852471204,34
564433,2025-07-18 03:40:07+00:00,0.2702029915530351,187
577165,2025-08-20 20:00:07+00:00,0.2701074170888854,292
508203,2024-11-09 11:00:02+00:00,0.2698612420691247,154
570366,2025-08-19 19:00:05+00:00,0.2698287833815574,56
553800,2025-06-26 15:00:07+00:00,0.26933342693916895,90
556112,2025-07-04 03:00:08+00:00,0.2691101727176237,229
581148,2025-08-26 09:20:04+00:00,0.269103963185832,104
540418,2025-05-01 09:00:05+00:00,0.26909669993488194,50
546247,2025-05-21 09:00:07+00:00,0.26892030446418774,308
575299,2025-08-24 15:40:04+00:00,0.26889345692456074,231
559818,2025-07-07 09:20:07+00:00,0.26886844660297676,73
525478,2025-02-27 04:20:04+00:00,0.2687215879183084,358
533626,2025-04-03 21:00:06+00:00,0.2687040120963181,143
541834,2025-05-07 00:00:05+00:00,0.26864481131318496,172
561791,2025-07-11 05:00:08+00:00,0.2683549111187641,409
541013,2025-05-03 06:00:07+00:00,0.2679343853716351,56
541588,2025-06-17 06:00:07+00:00,0.2676253708777006,265
526815,2025-03-10 07:00:05+00:00,0.2664191157954849,150
581800,2025-08-29 04:00:21+00:00,0.26632763991201697,96
547469,2025-05-28 21:00:07+00:00,0.26623045223482034,43
523002,2025-02-12 06:00:04+00:00,0.2661345061826616,401
571049,2025-08-03 03:00:09+00:00,0.26608880742519825,84
557964,2025-08-07 07:00:12+00:00,0.26606958298349465,165
578643,2025-08-21 04:20:02+00:00,0.2657621824342579,70
594308,2025-09-12 09:40:21+00:00,0.26532060460910345,122
550430,2025-06-07 21:00:08+00:00,0.26530271693667773,42
524327,2025-02-25 19:00:04+00:00,0.26479673655441,362
252333,2023-09-21 04:20:02+00:00,0.2645713721649049,235
551672,2025-06-12 21:00:07+00:00,0.2643928518604738,36
535294,2025-04-08 19:20:06+00:00,0.26382375076588865,678
556694,2025-06-29 18:00:07+00:00,0.2638064049544131,94
541916,2025-05-07 15:00:06+00:00,0.26367541011084766,180
535051,2025-05-11 10:40:05+00:00,0.26338441782969363,584
541392,2025-05-17 00:00:07+00:00,0.26325282570735803,30
555446,2025-06-25 14:00:08+00:00,0.26321398611699803,106
516142,2024-12-29 11:00:03+00:00,0.2631989298668002,268
541823,2025-05-07 00:00:05+00:00,0.26299537757495756,178
551528,2025-06-13 12:00:08+00:00,0.26296998458024606,168
534240,2025-04-12 00:00:06+00:00,0.26284616084640877,31
542334,2025-06-17 21:00:08+00:00,0.26282148152302254,264
537586,2025-04-18 21:00:05+00:00,0.2627938229609414,47
507749,2024-09-23 22:20:02+00:00,0.26258072440513425,110
582848,2025-09-01 07:00:18+00:00,0.2621325256629375,152
544446,2025-05-14 05:20:07+00:00,0.26182372102263535,228
558880,2025-07-10 12:20:08+00:00,0.2616158858247832,411
532829,2025-04-03 06:00:06+00:00,0.2615307488898535,45
504564,2024-08-13 23:00:02+00:00,0.2612677529079272,54
253251,2023-12-01 08:40:02+00:00,0.2611572782873678,89
535643,2025-04-10 03:00:05+00:00,0.2610654896083369,374
541829,2025-05-07 00:00:05+00:00,0.26083716634093385,172
594317,2025-09-12 01:20:16+00:00,0.2607460957392857,123
540020,2025-06-06 11:40:06+00:00,0.2601805383818594,509
535385,2025-04-19 22:00:06+00:00,0.26016648565228495,177
591762,2025-09-13 10:40:13+00:00,0.2601210595245028,52
525936,2025-03-05 10:20:04+00:00,0.25997079175696064,78
535962,2025-04-14 17:00:05+00:00,0.2597010187669599,309
253517,2023-12-27 01:20:02+00:00,0.25963048741173556,539
540425,2025-05-10 18:00:07+00:00,0.2596016343401629,35
565220,2025-07-24 18:00:10+00:00,0.25945200321797474,117
545839,2025-05-20 18:00:06+00:00,0.2594089003430688,195
557944,2025-07-15 09:00:07+00:00,0.2590914878347888,138
577227,2025-08-20 20:00:13+00:00,0.2589541119794767,292
540163,2025-05-15 03:00:06+00:00,0.25856868693564367,28
564201,2025-08-03 19:40:09+00:00,0.2585566246024352,341
555479,2025-06-29 18:00:07+00:00,0.25841082977144625,38
520537,2025-01-29 08:40:04+00:00,0.25829408135693194,90
538979,2025-04-23 21:00:06+00:00,0.2579025519366122,39
549772,2025-06-06 00:00:06+00:00,0.2577354927293715,55
252114,2023-08-29 23:00:02+00:00,0.2575881807154909,151
581797,2025-09-04 01:40:11+00:00,0.25737699387267565,79
545844,2025-05-20 18:00:06+00:00,0.25710633966433216,195
540170,2025-04-30 18:00:06+00:00,0.2568835596784582,51
252596,2023-10-13 18:00:02+00:00,0.2566153337436598,492
553887,2025-07-07 21:00:07+00:00,0.25618346148866944,137
552973,2025-06-16 21:40:08+00:00,0.25536671626917784,60
572721,2025-08-15 06:40:03+00:00,0.25532840201776597,308
533258,2025-04-03 06:00:06+00:00,0.2550125345466,44
535386,2025-04-09 12:00:06+00:00,0.25496356223143635,101
512172,2024-11-07 00:40:03+00:00,0.25475839592314076,503
250470,2023-04-25 22:00:19+00:00,0.2546107104874398,103
538775,2025-04-22 15:00:06+00:00,0.25428038919034374,80
551431,2025-06-11 15:00:08+00:00,0.25424388035533607,46
537584,2025-04-20 14:40:05+00:00,0.2537476248838701,121
508673,2024-10-03 15:40:02+00:00,0.2535926598534651,82
553809,2025-07-02 21:00:08+00:00,0.2532693050176288,38
530846,2025-04-07 01:40:06+00:00,0.25322865355215485,91
577223,2025-08-20 20:00:13+00:00,0.25271482503924464,292
576745,2025-08-15 23:20:09+00:00,0.252573394114584,306
541866,2025-05-07 00:00:05+00:00,0.2523177607806098,39
589703,2025-09-07 21:20:03+00:00,0.25229413922358473,165
572817,2025-08-06 22:40:06+00:00,0.25204314152819096,332
541859,2025-05-07 00:00:05+00:00,0.2513953554050428,39
572122,2025-09-01 15:20:12+00:00,0.25137262135493343,258
251264,2023-06-01 17:20:02+00:00,0.2510045676611283,86
573700,2025-08-07 23:40:11+00:00,0.25099255620875294,140
543191,2025-05-12 00:00:06+00:00,0.25092327368356604,32
524166,2025-02-20 14:00:04+00:00,0.25067327622105356,115
563772,2025-07-18 03:40:07+00:00,0.25049781208597344,389
569819,2025-08-01 01:00:09+00:00,0.24969519492308598,90
541814,2025-05-27 15:00:07+00:00,0.24925826366739004,158
521239,2025-02-11 05:00:04+00:00,0.24862713384644816,404
531736,2025-04-06 09:00:06+00:00,0.24856730169350985,66
574067,2025-08-08 16:20:04+00:00,0.24833012615768,68
588042,2025-09-06 20:20:10+00:00,0.24822978183397,160
542330,2025-06-17 21:00:08+00:00,0.2481083545495006,264
534251,2025-04-05 16:20:05+00:00,0.248079895811538,75
541832,2025-05-07 00:00:05+00:00,0.2478311708418968,185
551579,2025-06-12 06:00:07+00:00,0.24773835289909146,54
252829,2023-10-25 21:40:02+00:00,0.24761355657899906,760
542292,2025-05-18 09:20:06+00:00,0.2471851400812388,41
547250,2025-05-27 00:00:06+00:00,0.24710481218173785,40
583679,2025-08-30 05:00:06+00:00,0.2469124522602805,87
566056,2025-08-18 01:20:07+00:00,0.24677546247910706,111
513315,2024-11-25 18:40:03+00:00,0.24631512787283621,365
514998,2024-12-21 19:40:03+00:00,0.24603378397167053,45
557966,2025-08-07 07:00:12+00:00,0.24587721675623256,165
507562,2024-10-19 23:20:02+00:00,0.2455412665770068,211
566212,2025-07-30 07:20:10+00:00,0.24528880015332383,354
516012,2024-12-24 14:20:03+00:00,0.24484000911208614,112
561380,2025-08-04 04:00:07+00:00,0.24480910115663068,340
549787,2025-06-06 00:00:06+00:00,0.24478576824047502,61
537912,2025-04-18 06:00:05+00:00,0.24451880733668882,362
253122,2023-11-18 04:00:02+00:00,0.24409103819884742,128
535343,2025-04-11 22:20:06+00:00,0.2437627609434918,57
549480,2025-06-04 03:00:06+00:00,0.24304519544740785,36
557893,2025-08-03 03:00:09+00:00,0.2428764796423651,190
541528,2025-06-17 06:00:07+00:00,0.24270438463592556,265
254006,2024-07-02 06:00:03+00:00,0.24247663005123699,527
569990,2025-08-04 12:20:08+00:00,0.2421363072352517,80
556152,2025-08-03 18:00:08+00:00,0.24195514672674,189
507115,2024-09-17 08:00:02+00:00,0.24186376033320273,305
572595,2025-08-08 08:00:10+00:00,0.24185393333320457,328
545056,2025-07-08 12:00:07+00:00,0.24173641704861012,153
516062,2024-12-21 03:00:03+00:00,0.24134577141907237,87
540171,2025-04-30 18:00:06+00:00,0.2413042243685694,51
541828,2025-05-07 00:00:05+00:00,0.24125375858627715,172
576207,2025-08-16 07:40:10+00:00,0.24070674894950148,161
594312,2025-09-12 09:40:08+00:00,0.24031228231022408,122
573540,2025-08-06 22:40:06+00:00,0.24030332116024158,146
532850,2025-04-12 15:00:05+00:00,0.24023749031286845,30
548256,2025-07-22 06:00:08+00:00,0.24019393229668348,209
562686,2025-07-11 21:40:09+00:00,0.24010318855490734,59
504367,2024-08-05 06:40:01+00:00,0.2400292512942181,78
581810,2025-09-04 01:40:12+00:00,0.23985833099891934,79
574649,2025-08-09 17:20:03+00:00,0.23984137983456452,65
558902,2025-07-10 12:20:08+00:00,0.23941142070302524,411
572115,2025-08-09 17:20:05+00:00,0.23915402135543407,324
558886,2025-07-10 12:20:08+00:00,0.239050114939705,411
566217,2025-07-27 21:00:08+00:00,0.23883810903672023,361
502168,2024-06-07 22:40:02+00:00,0.23877030034030355,69
578410,2025-08-23 14:40:04+00:00,0.23856075473568938,284
569372,2025-10-30 16:00:28+00:00,0.23853765478929514,88
558900,2025-07-10 12:20:08+00:00,0.23851662583598157,411
593164,2025-09-13 10:40:05+00:00,0.2375682919621021,224
508663,2024-10-02 23:00:03+00:00,0.23748999201190357,107
594315,2025-09-12 09:40:03+00:00,0.23738130016871603,122
524598,2025-02-23 17:00:04+00:00,0.2373362821371825,106
558644,2025-07-16 10:00:08+00:00,0.23722249032560025,337
541621,2025-05-06 09:00:05+00:00,0.2372048895633068,317
533267,2025-04-04 15:20:06+00:00,0.23709420079541793,511
564224,2025-07-17 19:20:07+00:00,0.23707567442157204,390
569851,2025-08-02 10:20:09+00:00,0.2370180103003236,86
549769,2025-06-06 00:00:06+00:00,0.23680488513552114,61
534197,2025-04-05 03:00:06+00:00,0.23678150444665055,96
558612,2025-07-03 22:00:08+00:00,0.2367657839548726,236
541831,2025-05-07 00:00:05+00:00,0.23675226969661461,190
589038,2025-09-06 03:40:10+00:00,0.2363885179007277,245
541918,2025-05-07 15:00:06+00:00,0.23636336018761772,176
584920,2025-09-10 16:00:18+00:00,0.23627363185633832,60
537603,2025-04-18 21:00:05+00:00,0.23624682316285436,47
576753,2025-09-06 12:00:07+00:00,0.2361977606253422,244
573564,2025-08-07 07:00:05+00:00,0.23570186612792007,144
569454,2025-08-06 14:20:09+00:00,0.23552379117434424,333
575300,2025-08-16 07:40:10+00:00,0.23527845151996396,255
549773,2025-06-06 00:00:06+00:00,0.23493693863885654,41
535032,2025-04-08 06:00:06+00:00,0.2348452442369679,41
578570,2025-09-15 04:20:04+00:00,0.23484291386559458,219
251622,2023-09-19 19:00:02+00:00,0.2346265530486466,209
541591,2025-07-24 03:00:09+00:00,0.23442847755024018,206
564219,2025-07-17 19:20:07+00:00,0.23428025916971065,390
557790,2025-07-16 15:00:07+00:00,0.23372046157990956,26
542166,2025-06-09 18:00:07+00:00,0.23345173738791689,137
538336,2025-04-21 09:00:06+00:00,0.23306564951188066,356
519682,2025-01-23 02:40:04+00:00,0.23292000859656808,108
521095,2025-01-31 10:40:04+00:00,0.23274636513565589,174
566735,2025-07-28 22:00:09+00:00,0.23258231114084627,358
535644,2025-04-09 12:00:06+00:00,0.23240986230359467,375
551886,2025-06-12 21:00:07+00:00,0.2323308276836738,47
584890,2025-09-01 15:20:16+00:00,0.23208279040176188,86
578689,2025-08-22 22:00:08+00:00,0.23201572112596835,57
513458,2024-11-20 22:00:03+00:00,0.23174495890961053,223
502946,2024-07-19 06:20:01+00:00,0.23171999933524398,156
549799,2025-06-26 15:00:07+00:00,0.23164241747765688,15
575370,2025-08-15 06:40:02+00:00,0.23157691386719914,71
553852,2025-07-14 18:00:07+00:00,0.2314974629082467,221
549839,2025-06-06 00:00:06+00:00,0.23147805552374193,61
531395,2025-03-28 15:00:05+00:00,0.23124911653237892,31
533211,2025-04-02 13:20:06+00:00,0.2311326636685866,84
572830,2025-08-15 15:00:09+00:00,0.23097059849804283,307
590832,2025-09-09 06:40:05+00:00,0.23095482121929076,123
542556,2025-05-08 21:00:06+00:00,0.23068507424751594,43
544425,2025-05-14 12:00:07+00:00,0.23048249896885106,150
540318,2025-05-30 03:00:06+00:00,0.22975219556151716,31
535794,2025-04-23 21:00:06+00:00,0.22967973553701143,61
249080,2023-03-23 22:20:16+00:00,0.2295757465985854,191
541817,2025-05-07 00:00:05+00:00,0.2295650584287555,181
509891,2024-10-16 03:40:02+00:00,0.22939933637543697,222
541864,2025-05-07 00:00:05+00:00,0.22918171607440807,34
578066,2025-08-18 18:00:05+00:00,0.22915835806510915,197
546813,2025-06-02 07:40:06+00:00,0.22911339253431126,86
541865,2025-05-07 15:00:06+00:00,0.22900560783387114,33
252401,2023-10-31 02:40:02+00:00,0.22893859540454278,185
569362,2025-08-01 17:40:09+00:00,0.22861798007450929,347
514520,2025-01-05 01:20:03+00:00,0.22853356236065422,249
542537,2025-05-09 12:00:07+00:00,0.22839662967150606,210
555043,2025-06-23 20:20:06+00:00,0.227825193371933,111
543288,2025-05-28 06:00:06+00:00,0.22777358167392764,64
555478,2025-06-26 00:00:08+00:00,0.2276423445342352,44
557863,2025-07-26 15:00:09+00:00,0.22763480470073352,159
253230,2023-11-29 23:20:02+00:00,0.2274110278484791,94
577162,2025-08-21 04:20:03+00:00,0.2273036022146121,291
589092,2025-09-29 18:20:03+00:00,0.2267212356760004,177
540287,2025-05-02 00:00:06+00:00,0.2266481882624625,339
558932,2025-07-12 22:40:08+00:00,0.22664062286812695,238
522249,2025-02-08 10:20:05+00:00,0.226447771257486,61
557834,2025-07-11 00:00:08+00:00,0.2262047149253593,35
541860,2025-05-07 00:00:05+00:00,0.22588243028516042,42
572816,2025-08-06 22:40:05+00:00,0.2258165082557394,332
541835,2025-05-07 00:00:05+00:00,0.225784255419166,186
539259,2025-05-02 00:00:06+00:00,0.22478634712140796,38
570861,2025-08-11 02:40:10+00:00,0.2246734851197716,61
589700,2025-09-08 05:40:09+00:00,0.22461841617101216,114
543933,2025-06-17 06:00:07+00:00,0.22427118947382002,147
253355,2023-12-09 00:00:02+00:00,0.22411498334515664,240
249923,2023-06-09 00:20:02+00:00,0.22402036383925936,457
564215,2025-08-03 19:40:09+00:00,0.22391415437693124,341
581566,2025-08-27 18:40:08+00:00,0.22390375933265924,183
534991,2025-04-09 12:00:06+00:00,0.22381611202013824,301
551663,2025-06-12 21:00:07+00:00,0.22375592590908686,36
251473,2023-06-14 05:20:02+00:00,0.22372739544764317,118
558864,2025-07-13 23:40:08+00:00,0.22359908774833728,41
533241,2025-04-04 12:00:07+00:00,0.22348050007954867,42
537890,2025-05-07 15:00:06+00:00,0.22324948642178546,158
584995,2025-09-01 23:40:02+00:00,0.22321798466053586,85
555842,2025-06-26 23:20:08+00:00,0.2230356039765879,102
541857,2025-05-07 00:00:05+00:00,0.22303495086411698,34
575441,2025-08-15 06:40:04+00:00,0.22303414350823036,71
595343,2025-09-12 18:00:07+00:00,0.2226916565752406,143
575723,2025-08-22 22:00:06+00:00,0.2226228261274592,38
524311,2025-03-13 10:00:04+00:00,0.22260765399743543,754
544886,2025-06-12 06:00:07+00:00,0.22257465014865632,124
563680,2025-07-16 01:40:08+00:00,0.22242129278427203,80
528610,2025-03-18 15:00:05+00:00,0.2223936079180457,126
519109,2025-01-18 06:00:03+00:00,0.22238647119740923,211
541861,2025-05-07 00:00:05+00:00,0.22228646939442775,45
547076,2025-05-23 22:40:06+00:00,0.2222854773668147,289
566326,2025-07-24 18:00:10+00:00,0.22218036529117038,370
558617,2025-07-03 22:00:08+00:00,0.22217608914702505,430
501890,2024-08-20 13:20:01+00:00,0.2217494970416664,385
566609,2025-09-07 13:00:13+00:00,0.22157139722062436,241
542116,2025-06-16 00:00:07+00:00,0.22156592063705988,238
515290,2024-12-12 02:20:03+00:00,0.2215437164331683,59
539970,2025-04-28 21:00:05+00:00,0.22148893574254025,212
557784,2025-07-01 00:00:08+00:00,0.22143548840018254,51
252713,2023-10-20 00:00:02+00:00,0.22114182721062467,212
591764,2025-09-09 23:20:06+00:00,0.2211355910826181,62
